, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2011-07-01, 2011-07-01,0.0,0.9978,8e-05,0.00544,-0.09962,337.8,341.1,1000.0,0.0,0.05,-0.00083,4e-05,0.00192,-0.02474,339.3,0.253
1, 2011-07-01, 2011-07-01,0.0,0.99736,2e-05,0.00508,-0.10006,312.81,316.11,1025.0,0.0,0.04,-0.00062,4e-05,0.00207,-0.02547,314.3,0.235
2, 2011-07-01, 2011-07-01,0.0,0.99681,9e-05,0.00574,-0.0999,287.8,291.1,1050.0,0.0,0.05,-0.00113,0.0,0.00183,-0.02583,289.3,0.216
3, 2011-07-01, 2011-07-01,0.0,0.99747,5e-05,0.00609,-0.09998,262.79,266.1,1075.0,0.0,0.05,-0.00087,2e-05,0.0021,-0.02461,264.3,0.197
4, 2011-07-01, 2011-07-01,0.0,0.99715,6e-05,0.00739,-0.10029,237.8,241.1,1100.0,0.0,0.06,-0.00093,3e-05,0.00205,-0.02527,239.3,0.179
5, 2011-07-01, 2011-07-01,0.0,0.99658,8e-05,0.00793,-0.10033,212.81,216.09,1125.0,0.0,0.06,-0.0007,2e-05,0.00255,-0.02469,214.3,0.16
6, 2011-07-01, 2011-07-01,0.0,0.99609,0.00015,0.00835,-0.09974,187.8,191.1,1150.0,0.0,0.05,-0.00093,0.00011,0.00293,-0.02479,189.3,0.141
7, 2011-07-01, 2011-07-01,0.0,0.9956,0.00019,0.00973,-0.09992,162.79,166.1,1175.0,0.0,0.05,-0.00154,9e-05,0.0037,-0.02559,164.3,0.123
8, 2011-07-01, 2011-07-01,0.0,0.99574,0.00025,0.01016,-0.10001,157.81,161.1,1180.0,0.0,0.05,-0.00144,0.00011,0.00297,-0.02546,159.3,0.119
9, 2011-07-01, 2011-07-01,0.0,0.99496,0.00027,0.01,-0.10037,152.8,156.09,1185.0,0.0,0.05,-0.00157,0.0001,0.00309,-0.0245,154.3,0.115
10, 2011-07-01, 2011-07-01,0.0,0.99532,0.00027,0.01029,-0.09961,147.79,151.1,1190.0,0.0,0.05,-0.00204,5e-05,0.00389,-0.02473,149.3,0.112
11, 2011-07-01, 2011-07-01,0.0,0.99484,0.00028,0.01089,-0.09966,142.8,146.1,1195.0,0.0,0.06,-0.00119,7e-05,0.00347,-0.02522,144.3,0.108
12, 2011-07-01, 2011-07-01,0.0,0.9949,0.00026,0.01116,-0.09957,137.8,141.1,1200.0,0.0,0.05,-0.00144,0.00012,0.00346,-0.02501,139.3,0.104
