, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2012-05-01, 2012-05-04,3.0,0.93605,0.00015,0.15033,-0.74024,303.1,309.99,1100.0,0.0,0.05,-0.00081,6e-05,0.00409,-0.02258,305.8,0.218
1, 2012-05-01, 2012-05-04,3.0,0.93819,0.00019,0.14842,-0.79026,278.6,284.59,1125.0,0.0,0.05,-0.00114,-1e-05,0.00463,-0.0218,280.8,0.2
2, 2012-05-01, 2012-05-04,3.0,0.9435,0.00023,0.13684,-0.29003,254.39,257.81,1150.0,0.0,0.05,-0.00114,4e-05,0.00491,-0.02164,255.8,0.182
3, 2012-05-01, 2012-05-04,3.0,0.94669,0.0002,0.13287,-0.28996,229.4,232.8,1175.0,0.0,0.05,-0.00081,2e-05,0.00547,-0.02156,230.8,0.164
4, 2012-05-01, 2012-05-04,3.0,0.95038,0.00032,0.1279,-0.29042,204.4,207.8,1200.0,0.0,0.05,-0.00086,8e-05,0.00606,-0.02106,205.8,0.146
5, 2012-05-01, 2012-05-04,3.0,0.95329,0.00048,0.12235,-0.29023,179.41,182.81,1225.0,0.0,0.05,-0.00184,9e-05,0.00703,-0.02151,180.8,0.129
6, 2012-05-01, 2012-05-04,3.0,0.95977,0.00051,0.10616,-0.08995,154.2,157.6,1250.0,0.0,0.06,-0.00138,0.00012,0.0079,-0.0208,155.8,0.111
7, 2012-05-01, 2012-05-04,3.0,0.96081,0.00053,0.10404,-0.0896,149.2,152.6,1255.0,0.0,0.06,-0.00168,0.00012,0.00759,-0.02066,150.8,0.107
8, 2012-05-01, 2012-05-04,3.0,0.96145,0.00061,0.10249,-0.09019,144.21,147.59,1260.0,0.0,0.05,-0.00201,9e-05,0.00822,-0.0208,145.8,0.104
9, 2012-05-01, 2012-05-04,3.0,0.96275,0.00072,0.10105,-0.08986,139.2,142.59,1265.0,0.0,0.1,-0.00277,0.00018,0.01328,-0.04065,140.8,0.1
10, 2012-05-01, 2012-05-04,3.0,0.9635,0.00073,0.09899,-0.09005,134.2,137.61,1270.0,0.05,0.1,-0.00486,0.00021,0.0189,-0.05898,135.8,0.097
11, 2012-05-01, 2012-05-04,3.0,0.96083,0.00088,0.1082,-0.23994,129.49,132.6,1275.0,0.05,0.1,-0.0048,0.00027,0.01932,-0.05865,130.8,0.093
12, 2012-05-01, 2012-05-04,3.0,0.96379,0.00086,0.09891,-0.1402,124.3,127.6,1280.0,0.05,0.1,-0.00505,0.00022,0.02005,-0.05853,125.8,0.089
13, 2012-05-01, 2012-05-04,3.0,0.96609,0.00093,0.09172,-0.09011,119.2,122.6,1285.0,0.06,0.1,-0.00512,0.00029,0.02088,-0.05893,120.8,0.086
14, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,114.5,116.8,1290.0,0.05,0.09,-0.00549,0.00029,0.02158,-0.05866,115.8,0.082
15, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,109.49,111.6,1295.0,0.06,0.1,-0.00542,0.0003,0.02252,-0.05826,110.8,0.079
16, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,104.7,106.61,1300.0,0.06,0.1,-0.00521,0.00035,0.02315,-0.058,105.8,0.075
17, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,99.7,101.9,1305.0,0.04,0.1,-0.0057,0.00038,0.02346,-0.05832,100.8,0.072
18, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,94.5,96.91,1310.0,0.05,0.16,-0.00712,0.00054,0.03007,-0.07475,95.8,0.068
19, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,89.59,91.9,1315.0,0.04,0.16,-0.00736,0.00054,0.03154,-0.07436,90.8,0.065
20, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,84.6,86.9,1320.0,0.09,0.16,-0.01029,0.00067,0.03825,-0.0908,85.8,0.061
21, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,79.79,81.69,1325.0,0.1,0.21,-0.01148,0.00082,0.0456,-0.10665,80.8,0.057
22, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,74.3,76.7,1330.0,0.11,0.19,-0.01229,0.00093,0.04762,-0.10678,75.8,0.054
23, 2012-05-01, 2012-05-04,3.0,0.97454,0.0027,0.07527,-0.08994,69.79,72.0,1335.0,0.09,0.19,-0.013,0.00106,0.0506,-0.10609,70.8,0.05
24, 2012-05-01, 2012-05-04,3.0,0.96926,0.00312,0.09121,-0.1401,64.9,67.0,1340.0,0.15,0.25,-0.01737,0.00136,0.06371,-0.13598,65.8,0.047
25, 2012-05-01, 2012-05-04,3.0,1.0,0.0,0.0,0.0,59.4,61.8,1345.0,0.2,0.29,-0.02208,0.0018,0.07748,-0.16411,60.8,0.043
26, 2012-05-01, 2012-05-04,3.0,0.95647,0.00432,0.12494,-0.21034,55.01,57.1,1350.0,0.3,0.36,-0.02836,0.00226,0.09669,-0.20474,55.8,0.04
27, 2012-05-01, 2012-05-04,3.0,0.96463,0.00497,0.10499,-0.13397,49.99,51.9,1355.0,0.3,0.5,-0.03607,0.00283,0.11636,-0.24228,50.8,0.036
28, 2012-05-01, 2012-05-04,3.0,0.93684,0.00594,0.17289,-0.27644,45.1,47.3,1360.0,0.45,0.56,-0.04522,0.00357,0.14064,-0.28808,45.8,0.033
