, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00052,360.6,362.11,1100.0,0.0,0.04,-0.00109,4e-05,0.00338,-0.02391,362.3,0.248
1, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00078,335.6,337.6,1125.0,0.0,0.05,-0.00103,0.0,0.00365,-0.02423,337.3,0.231
2, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00063,310.6,312.1,1150.0,0.0,0.04,-0.00059,6e-05,0.00344,-0.02367,312.3,0.214
3, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.0007,285.6,287.09,1175.0,0.0,0.05,-0.00128,0.0,0.0036,-0.02358,287.3,0.196
4, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00019,280.59,282.1,1180.0,0.0,0.06,-0.00131,5e-05,0.00397,-0.02357,282.3,0.193
5, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00037,270.6,272.1,1190.0,0.0,0.06,-0.00115,-1e-05,0.00427,-0.02335,272.3,0.186
6, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00063,260.61,262.1,1200.0,0.0,0.04,-0.00047,3e-05,0.00422,-0.02375,262.3,0.179
7, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00018,250.61,252.1,1210.0,0.0,0.05,-0.00103,1e-05,0.00413,-0.02381,252.3,0.173
8, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00074,240.6,242.11,1220.0,0.0,0.05,-0.00075,2e-05,0.00475,-0.02386,242.3,0.166
9, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00082,235.6,237.1,1225.0,0.0,0.04,-0.00098,4e-05,0.00491,-0.02396,237.3,0.162
10, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,0.0,230.6,232.1,1230.0,0.0,0.05,-0.00061,7e-05,0.00491,-0.02403,232.3,0.159
11, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.0005,225.6,227.09,1235.0,0.0,0.04,-0.00117,6e-05,0.00474,-0.02334,227.3,0.155
12, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00041,220.6,222.1,1240.0,0.0,0.04,-0.00118,8e-05,0.00494,-0.02335,222.3,0.152
13, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00018,215.59,217.1,1245.0,0.0,0.04,-0.00088,0.0,0.00484,-0.0231,217.3,0.149
14, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00026,210.6,212.4,1250.0,0.0,0.05,-0.0014,8e-05,0.00531,-0.02362,212.3,0.145
15, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00048,205.61,207.1,1255.0,0.0,0.05,-0.00071,8e-05,0.00516,-0.02366,207.3,0.142
16, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00045,200.6,202.1,1260.0,0.0,0.05,-0.00163,8e-05,0.00517,-0.02288,202.3,0.138
17, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00013,195.6,197.1,1265.0,0.0,0.05,-0.0012,3e-05,0.00545,-0.02343,197.3,0.135
18, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-4e-05,190.6,192.1,1270.0,0.0,0.05,-0.00147,2e-05,0.00515,-0.02375,192.3,0.132
19, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00038,185.59,187.6,1275.0,0.0,0.06,-0.00137,9e-05,0.00579,-0.02331,187.3,0.128
20, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00016,180.6,182.1,1280.0,0.0,0.05,-0.00144,5e-05,0.00572,-0.02392,182.3,0.125
21, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00039,175.6,177.11,1285.0,0.0,0.05,-0.00162,6e-05,0.00641,-0.02312,177.3,0.121
22, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00016,170.59,172.59,1290.0,0.0,0.06,-0.00162,3e-05,0.00626,-0.02295,172.3,0.118
23, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00048,165.6,167.1,1295.0,0.0,0.05,-0.00195,8e-05,0.00603,-0.02359,167.3,0.114
24, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00051,160.59,162.1,1300.0,0.0,0.06,-0.00106,4e-05,0.00671,-0.02337,162.3,0.111
25, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00039,155.6,157.1,1305.0,0.0,0.05,-0.00128,0.00011,0.0064,-0.02387,157.3,0.108
26, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00015,150.6,152.1,1310.0,0.0,0.05,-0.00143,6e-05,0.00702,-0.02347,152.3,0.104
27, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,0.0,145.6,147.1,1315.0,0.0,0.06,-0.00161,8e-05,0.00746,-0.02329,147.3,0.101
28, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00023,140.6,142.11,1320.0,0.0,0.05,-0.00167,0.00011,0.00701,-0.0228,142.3,0.097
29, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00029,135.6,137.1,1325.0,0.0,0.05,-0.00173,0.00014,0.00697,-0.02252,137.3,0.094
30, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00068,130.6,132.6,1330.0,0.0,0.06,-0.0015,0.00016,0.00722,-0.02325,132.3,0.09
31, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00076,125.7,127.4,1335.0,0.0,0.05,-0.00194,9e-05,0.00785,-0.02328,127.3,0.087
32, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-1e-05,120.7,122.71,1340.0,0.0,0.05,-0.00188,0.00019,0.00778,-0.02311,122.3,0.084
33, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-3e-05,115.7,117.7,1345.0,0.0,0.09,-0.00342,0.00025,0.01406,-0.04532,117.3,0.08
34, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00067,110.69,112.2,1350.0,0.05,0.1,-0.00492,0.00028,0.01941,-0.06664,112.3,0.077
35, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00015,105.7,107.21,1355.0,0.05,0.1,-0.00499,0.00039,0.02001,-0.06588,107.3,0.073
36, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00063,100.69,102.2,1360.0,0.05,0.1,-0.00563,0.00041,0.02137,-0.06658,102.3,0.07
37, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00028,95.69,97.2,1365.0,0.04,0.1,-0.00545,0.00046,0.02196,-0.06646,97.3,0.067
38, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00034,90.7,92.19,1370.0,0.04,0.1,-0.00626,0.00046,0.02334,-0.06586,92.3,0.063
39, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00074,85.7,87.2,1375.0,0.05,0.09,-0.00643,0.00045,0.02403,-0.06567,87.3,0.06
40, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-1e-05,80.7,82.2,1380.0,0.1,0.16,-0.00952,0.00076,0.0361,-0.10532,82.3,0.056
41, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.0007,75.7,77.2,1385.0,0.05,0.15,-0.00859,0.0007,0.03181,-0.0857,77.3,0.053
42, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00018,70.7,72.2,1390.0,0.14,0.21,-0.01413,0.0011,0.04935,-0.14231,72.3,0.049
43, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00021,65.7,67.2,1395.0,0.15,0.2,-0.0148,0.00121,0.05096,-0.14134,67.3,0.046
44, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,0.0,60.7,62.2,1400.0,0.14,0.2,-0.01624,0.00135,0.05434,-0.14062,62.3,0.043
45, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00043,55.69,57.3,1405.0,0.2,0.26,-0.02083,0.00179,0.06713,-0.17577,57.3,0.039
46, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.0007,50.81,52.11,1410.0,0.2,0.25,-0.02283,0.00196,0.07122,-0.17432,52.3,0.036
47, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00085,45.8,47.29,1415.0,0.26,0.3,-0.02792,0.0025,0.0866,-0.20669,47.3,0.032
48, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-2e-05,40.81,42.41,1420.0,0.25,0.39,-0.03417,0.00319,0.10237,-0.23609,42.3,0.029
49, 2013-01-02, 2013-01-04,2.0,0.94146,0.00487,0.15517,-0.40519,36.9,39.0,1425.0,0.3,0.45,-0.04192,0.00408,0.11985,-0.26402,37.3,0.026
50, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00067,31.0,32.5,1430.0,0.35,0.5,-0.05044,0.00517,0.13936,-0.28836,32.3,0.022
51, 2013-01-02, 2013-01-04,2.0,1.0,0.0,0.0,-0.00081,26.21,27.8,1435.0,0.5,0.64,-0.06908,0.00707,0.17772,-0.36222,27.3,0.019
52, 2013-01-02, 2013-01-04,2.0,0.97367,0.0053,0.08217,-0.09018,21.4,23.5,1440.0,0.74,0.95,-0.10104,0.00996,0.23569,-0.48127,22.3,0.015
53, 2013-01-02, 2013-01-04,2.0,0.90296,0.01278,0.22794,-0.35544,17.0,18.89,1445.0,1.25,1.59,-0.15583,0.01376,0.31822,-0.68158,17.3,0.012
